business_id,name,stars,latitude,longitude,cuisine,neighborhood
CySSImYuAB-fr1xohCJnPA,Ru San's Midtown,3.0,33.7956456,-84.3689065,Seafood,Morningside-Lenox Park
w305X26_w9JgJ3pLKlyCuA,Paschal's Southern Cuisine - Atrium,3.5,33.640742,-84.429306,Southern,Other
dPdOWcNd5LImBLEri9rDcg,Lloyd’s Restaurant and Lounge,4.0,33.7550704,-84.3581229,American (Traditional),Inman Park
qLBGgY1k2z5Q-0mZusA09w,Menchie's,2.5,33.850919,-84.42939,Other,Randall Mill
V5Khq5EXgxa30WFOlZEXUA,Rose & Rye,3.5,33.78815,-84.38467,American (Traditional),Midtown Atlanta
osz-yyNoXy57f5I2Pf7ZNw,Kroger,3.0,33.8005137,-84.3730155,Other,Piedmont Heights
blhndZdg-NT5MPba5BsS_g,Drip,4.0,33.7407029474,-84.3572322694,Breakfast & Brunch,Glenwood Park
bCY3Jn1_p9GbCwnDzU-nDA,Hsu's Atlanta,4.0,33.7595475225,-84.3862326589,Noodles,Peachtree Center
kBiutG9qIsxIqblT8AUMTA,Jimmy John's,2.5,33.7563531,-84.3891264,Sandwiches,Fairlie-Poplar
ASw_nI32Fm0FFZGJP6-xHg,Jimmy John's,2.0,33.8228857,-84.367759,Sandwiches,Buckhead
fUcbgUL3sRP1qSB30j6eJw,Just Around the Corner,4.0,33.7571550482,-84.3926170817,Salad,Fairlie-Poplar
KbnIXMHuTEvVEt6BVkpdhg,JuTox Roswell,3.5,33.9165372,-84.3811002,Other,Other
dvl2HYHqn5Md8zUUkljhBg,Subway,2.0,33.7820654606,-84.3802167,Sandwiches,Midtown Atlanta
xEu4if3aOjtb3siGnPTauA,Sho Spicy,4.5,33.8885729,-84.3823775,Asian Fusion,Other
5-Ph4HN1KmqDJ9mKbIXN2A,Zoes Kitchen,3.5,33.7888588415,-84.326967001,Greek,Emory Village
KnFmjro-GGm6Yu-0pK2vlw,Little Azio,3.5,33.8007989,-84.4088854,Italian,Berkeley Park
6MxZAwta1ml-HQ_hySxJyQ,The Shark Bar & Grille,3.0,33.6877868,-84.4934528,American (Traditional),Greenbriar
a4SdXFivmkZoHQsMpX740g,Omakase By Yun,5.0,33.7863435868,-84.3985725939,Japanese,Home Park
IAl3rGV5j_2BGjAVc04qPw,Krab Queenz,3.0,33.76895,-84.38487,Cajun/Creole,SoNo
bY4zgkPeYrf8uuPOr9tApA,Morris Restaurant & Lounge,4.5,33.7503537,-84.3139762,American (New),Kirkwood
TPFJeB-ZRr48SdoMbg3N9w,My Favorite Place,4.0,33.901245,-84.299741,Other,Other
vz537LdmQiuEIh1PDG7peg,Streatery,4.5,33.7622616,-84.3918427,Food Stands,Hotel District
Yebpocqt88Bt542T-T7yQA,Olde Blind Dog Irish Pub,4.0,33.8696542058,-84.3368546104,Irish,Other
9aMEi-N1ehnElYPL2HYRmQ,SOIREE Wine & Spirits,4.5,33.9343762,-84.3523975,Other,Perimeter Center
WxLx34LGSR8B5uYScPD-jA,Hong Kong Bakery,4.0,33.8937068014,-84.2853449597,Chinese,Other
2fdSeOe5YcvsRCMyE8ztXg,Inman Quarter,3.5,33.7619081,-84.358615,Other,Inman Park
o4xi9k7kqh6oGZzgqVkE6g,Subway,2.5,33.9238569,-84.3405724,Fast Food,Perimeter Center
Vx0Q7UAJj0SilPEenJpRcw,Miso Izakaya,4.0,33.7541353,-84.3670619,Gastropubs,Old Fourth Ward
pQXzZHNCzbI8zqjZgm267A,ASW Distillery,4.5,33.8095316,-84.3819669,Other,Buckhead
yx91SEYTHsuHGQoKV-189g,Cafe Lucia,4.0,33.755774,-84.389916,Sandwiches,Fairlie-Poplar
Y-kOD1LX95yz8y0t-6cx6w,Pita's Republic,3.0,33.7711303925,-84.3759153862,Mediterranean,Old Fourth Ward
7zPuYMRofDGGCwv4n5xeyA,Quiznos,3.0,33.6399724114,-84.429320097,Fast Food,Other
94wE8kePeN94qj550R16eQ,The Kroger Company,3.0,33.856544,-84.344985,Other,Other
1BUyH7zjFlDqx9nzWZigxA,Lucky Buddha,2.0,33.7818077,-84.4048004,Chinese,Home Park
wt8y-rAwR8cben4fo-53Cw,East Lake Farmers Market,4.5,33.7510709,-84.3097242,Other,East Lake
a_COZd7he2b5I2GnhsvCjQ,Taste of the Island,4.0,33.722289,-84.46495,Caribbean,Cascade Heights
R_yz97TmfG7YQWDdO6tvtQ,Pagoda Chinese Restaurant,2.5,33.8068128,-84.3669068,Chinese,Piedmont Heights
tqsW65lysxko1dh8NVQ7tg,Best End Brewing,4.0,33.731487,-84.421796,Diners,West End
STTyXSAQaaRFrxAhMM6tdg,Le Macaron,4.0,33.7778487,-84.3840684,Other,Midtown Atlanta
o556nsmJTwg1iiHbjHa7rQ,Art Cafe,4.5,33.7472300712,-84.4014200941,Ethiopian,Downtown Atlanta
Jfar-5GBeX3rrmfMg0kAsQ,La Petite Maison,4.0,33.9324876,-84.3804478,French,Other
ycTgt0KTLfJY9D7n8e-qbw,Five Guys,4.0,33.6550726129,-84.5070007704,American (New),Princeton Lakes
yUQBtNuGsHoNIOXVyAw6wg,The Beverly,3.5,33.7406318,-84.3615361,Caribbean,Grant Park
gMSCtM6SCUF-bp3Ypw8Jxg,South City Kitchen Buckhead,4.5,33.8476821,-84.3681861,Breakfast & Brunch,Buckhead
1vha_5VxBy2eBV7pciOM2g,Sandy Springs Cafe,3.5,33.9201015,-84.3789898,Cafes,Other
fPtgGrqnfa6UdHEYcPopGw,Cozy Burger,4.0,33.849687,-84.255072,Burgers,Northlake
3msQyhDmlXbH3VyaJCuMqA,Starbucks,3.0,33.77635,-84.388457,Other,Midtown Atlanta
F7d32-PQcfIEX-bAaMjV_Q,Nakato Japanese Restaurant,4.0,33.808668,-84.36461,Asian Fusion,Lindridge-Martin Manor
VQVCilDKO2woRvW-AkUO4Q,Villa Italian Kitchen,3.0,33.879856,-84.467822,Pizza,Cumberland
nDjAX3_oYk7NQgxvz_kaHw,Waffle House,2.5,33.7406827,-84.3602841,American (Traditional),Grant Park
xZxu4OjuWeSPzEaYdK1Thg,Vinny's NY Pizza,3.5,33.7980135349,-84.3706625119,Salad,Piedmont Heights
99e6FhAZJWkZtlBMs3oJcA,Westside Creamery Mobile Dessert Food Truck,4.5,33.698565,-84.5431867,Food Stands,Other
N9KnwOhqqW33eXvn5gkWpg,Great Wraps,2.0,33.6409452085,-84.4395374244,Sandwiches,Other
0Vpi12ICbT1AdW7uWoJgww,Little Star Provisions,4.5,33.786862,-84.412025,Sandwiches,Blandtown
wrHUISYPppSTc_jppxpJ8w,Uncle Maddio's Pizza Joint,3.5,33.8828117809,-84.4619350497,Pizza,Cumberland
69xHskH24bH6H5aed3I6Aw,Fuego Spanish Grill,3.0,33.7857698,-84.3843487,Tapas Bars,Midtown Atlanta
S_GIo6Hm6x5oZYmiOX2wXg,Kimi's Bistro,3.5,33.7645795,-84.3504873,Sandwiches,Inman Park
hxnbDBjofdonTcp1q6DmXQ,McDonald's,2.0,33.7509487421,-84.4672664255,Fast Food,Florida Heights
oiaQl8k9aouRa-UfoHhA-g,Xander Coffee,4.5,33.8527313172,-84.3582910004,Other,Buckhead
nO8MqFsagd_rxjNpRD6aDQ,Target,3.5,33.757275,-84.346626,Other,Edgewood
zpKvO2SOXHV9cxvBm6q4Fg,Slice & Pint,3.0,33.7880507,-84.3257518,Pizza,Emory Village
XOUNYI_rqhAShrPHA1FUpQ,Fox & Hounds,3.0,33.8117106,-84.4245637,Other,Buckhead
6L_yrBKovW6Y2pkfOOau7g,Abattoir,4.0,33.7860304,-84.411987,Breakfast & Brunch,Home Park
i9ve4DNsOqAgtw773PTi2g,Cuba Mia,3.0,33.8586548637,-84.3091745675,Cuban,Other
sqsv0_YXfs7r1py-d1WBXQ,Taproom Coffee,4.5,33.7518499,-84.3233922,Other,Kirkwood
093cmypEH2IedQOljsOJbw,Salata,3.0,33.7450944,-84.3579496,Soup,Reynoldstown
oAJ-m3H6ksnVt22nBPNyvg,Flatbread Bistro,3.5,33.887205,-84.265343,Pizza,Other
TMuv617g07GE86EngjbQFw,Great Wraps,3.0,33.9232565,-84.3400292,Sandwiches,Perimeter Center
i5g-GL7Ppw4KlYwX6uruDA,Miso Ko,3.5,33.771947,-84.366528,Sushi Bars,Old Fourth Ward
kL2KYqQdyixEsxSsiR3WjQ,Satto Thai & Sushi Bar,3.5,33.7730832,-84.4040167,Soup,Marietta Street Artery
517ONsU4xjvjPx_738ukMA,Starfish,3.5,33.815784,-84.390585,Sushi Bars,Buckhead
xItoCz2dT9BU2v8F0AlOWA,Double Zero,4.0,33.9143625,-84.3788008,Italian,Other
pkOtmChkxZy0es7b4mR6fw,Bagel Boys Cafe,4.0,33.9292937,-84.3511388,Sandwiches,Perimeter Center
piVSRH3j5tj5gWBcmU__kA,Blue Sky Cafe,4.0,33.8852842,-84.4612448,Sandwiches,Cumberland
GJxFtnTqTiokFedNrW9iDQ,Atlanta Breakfast Club,4.5,33.7649298,-84.3954503,Breakfast & Brunch,Downtown Atlanta
bxU6a2Nfe0_jo_54HAYWfw,Firehouse Subs,4.0,33.778144,-84.384399,Sandwiches,Midtown Atlanta
vnUnC_rKlM259WGYTiLxWQ,Subway,2.0,33.8516971,-84.358313,Sandwiches,Buckhead
oT1lNFoMFb3RtjfxMrF2KA,Prime Meridian,3.5,33.759517,-84.395108,American (New),Centennial Park District
jqJ49WeQVYmkJkOj4VDF6Q,Publik Draft House,3.5,33.772547,-84.385,American (New),Midtown Atlanta
JrkJZnPoRViXHpHlLidqAw,Grant Park Farmers Market,4.5,33.7388389127,-84.3734765053,Other,Grant Park
xI56hTOOHsQfk-DZviOrxQ,The Original El Taco,4.0,33.786997,-84.355746,Tex-Mex,Virginia-Highland
eMpjsFnB_Rv2p2l4nOwn1w,Takorea,4.0,33.921894,-84.3146,Mexican,Other
hjupqgfej2Wlj8WPB5UlSQ,Apotheos Roastery Atlanta,3.5,33.7873263,-84.355612,Other,Virginia-Highland
aVkFOMLM0zDxxhCatFzaLg,Saladworks,3.5,33.8279874,-84.3319777,Salad,Other
BRb6D4-g_pQfT_YoyYTrEA,The Cheesecake Factory,3.0,33.8807569,-84.467929,Salad,Cumberland
VlqWz3KDXo4tHjdXHmuGdg,BUZZ Coffee and Winehouse,5.0,33.7222372,-84.4644373,Breakfast & Brunch,Cascade Heights
vP8Q-wuXd0NyNExpjTB8_Q,Sean's Heart of the Park,4.5,33.786149303,-84.3739040067,Breakfast & Brunch,Midtown
l8B1io0_hnPFDbKlBZYbsQ,Press and Grind,4.0,33.7817269,-84.3543679,Breakfast & Brunch,Virginia-Highland
AqdjwJJEFYZNQ401z2CoZg,Goldberg's Fine Food - Concourse A,1.5,33.641747,-84.44235,Delis,Other
kxQmMH3Ppfyl8YF0g6hNfA,Southern Belle,4.5,33.7733543,-84.3532809,American (Traditional),Poncey-Highland
R6P1K7UGgF8tn8mE6D9jXA,Yogurtland Atlanta,4.0,33.848177,-84.428638,Other,Buckhead
O4sTRlpwHR7MGqk716zQGw,Lolli Bop Sweet Shop,4.5,33.8599241276,-84.4805902319,Other,Cumberland
SFkoAOMA_bKOSYdEF8qsug,Voga Italian Gelato,5.0,33.7623118254,-84.3587562178,Other,Inman Park
0qJXSTFBnNoh5lMD3LgE0Q,Bacchanalia,4.5,33.794608,-84.427268,American (New),Blandtown
9kJwtV9rbSuaPxFaQXL6Sg,Azar's Package Store 2,2.0,33.7463185,-84.3784896,Other,Grant Park
cULa7kNW5glmMZdh5Y81Vg,AG,3.5,33.758659,-84.387156,Sushi Bars,Peachtree Center
drkaOF4Y7sZJZEmUK4hhCA,P Red's BBQ,3.5,33.800705,-84.4205081,American (Traditional),Buckhead
-uVhjP6dd0yc7NBnidbtYQ,Gyro & Teriyaki,2.0,33.936583,-84.377824,Soup,Other
W_gs4-Ht2dxpPWj7L9bYsQ,Arden's Garden,4.5,33.7554158,-84.382821,Other,Hotel District
XV86hKOH6Ka3iavz_QFMzA,Helen’s Hot Chicken,4.0,33.754762,-84.3812689,American (Traditional),Hotel District
GyT4vBdZGCNFQpIBdi31eQ,Jpresso,5.0,33.6556998,-84.4020205,Other,Other
LPDSNd9mew7TgExEkLHO8A,Freedom Farmer's Market,4.0,33.768289,-84.355071,Other,Poncey-Highland
Qd6r9d5EcIRY3bWRW7-rBg,Heirloom Market BBQ,4.5,33.898647347,-84.4471785276,American (New),Cumberland
zV7yxBioFQRAfoYjaxa3Ew,Chateau Saigon,4.0,33.8679226904,-84.3015585936,Vietnamese,Other
gLSYfTjNPEcomeRnwXa-Kw,PDG Branding and Marketing,4.0,33.7838266,-84.3826206,Pizza,Midtown Atlanta
3p4MTzaGC6k5BAb1IiYgCQ,Mitra,3.5,33.776895,-84.383159,Latin American,Midtown Atlanta
Q1cMU28oEajkKpzTgEeA7Q,Woops!,4.0,33.84634,-84.363579,Other,Buckhead
YTUqmJL9K1SgxhzPLSTSMw,Tin Lizzy's Cantina,3.5,33.7465571808,-84.3739493977,Tex-Mex,Grant Park
DDK2UVYPdz8Y8a6kS8Wr-g,Burger King,2.0,33.7714804,-84.3744528,Fast Food,Old Fourth Ward
qJAoMZ773AMxN3ewp8cbQA,Purnima Bangladeshi Cuisine,4.5,33.877123,-84.293591,Buffets,Other
7yVI5GtM_Cgp72dCC0NPYg,Firehouse Subs,4.0,33.81465692,-84.3910660552,Fast Food,Buckhead
nNmQzC5ZOM8pqdHkgdbu2g,Le Triskell,4.0,33.855768,-84.3826364,Creperies,Buckhead
jhHhD-DLspBoq-dSzSy9Tg,Piubello,4.0,33.845612,-84.372903,Italian,Buckhead
NTI0hPCI37PMPqrhR8ibcg,The Independent,4.0,33.779415,-84.368005,American (Traditional),Midtown Atlanta
TNenbw9T5q_wPDNKJcdpPQ,Boba Theory Emory,3.5,33.8009172418,-84.3271812752,Other,Other
hIqIMFUWT342fhVdS5rpEw,The Sleepy Potato,3.5,33.6814861,-84.4141479,Steakhouses,Perkerson
z4qr9ug20Hfzw8zLHqNwUQ,HollyWood Pizza 911,4.0,33.8134526,-84.4689296,Italian,Riverside
GKbGVXM6ZEeGb-y7IdMpFA,Annie's Thai Castle,3.5,33.842448,-84.378296,Thai,Buckhead
j-pXYS2NPTOT1Qwq0zXfmg,Shucks Oyster and Wine Bar,3.5,33.8700818,-84.3371577,Seafood,Other
5PiyQJKH41HfVwyFJQQkwg,Los Portrillos,3.0,33.913427,-84.379164,Mexican,Other
JOoMrCOjnwlXcDYMIjIG8g,76,2.5,33.7647776304,-84.3495229884,Other,Inman Park
JNTGCdi_ZOwU3UyTMdZEBA,Vita,3.5,33.8121957,-84.3922522,Italian,Buckhead
JNKI7qIBxH4bRPgybSKr_w,Daejanggum Korean Cuisine,4.0,33.907699,-84.28806,Food Court,Other
WKSt5ZotGT8zDlsLFOufJQ,CaJa Popcorn,4.5,33.81883,-84.388352,Cafes,Buckhead
Ghh2xbS2Hac65A-yG_b5iQ,Chick-fil-A,2.0,33.7244791,-84.511251,American (Traditional),Other
fLh2YFy5t4b3TFjP307CFA,XS Restaurant & Lounge,2.0,33.8421937294,-84.3253388847,Other,Other
1agHh4ztHco8rPp2a_JxDA,Boardwalk Fresh Burgers and Fries,3.5,33.818502,-84.361019,Burgers,Lindridge-Martin Manor
Kwu_J2NlKBbGraGsxfM6vg,Jack's New Yorker Deli,4.0,33.8456973376,-84.3720575063,Salad,Buckhead
LZmOxTop-WdWEa4cFK-RJw,Loop Pizza Grill,4.0,33.8855822,-84.2493393,Pizza,Other
wDYyVHKAL-OWyogfkqmdpg,O Mi Ga,4.0,33.754308,-84.379911,Vietnamese,Downtown Atlanta
vfjMiNyYDtGyHGvi2B91rg,Chef Liu,3.5,33.896272,-84.281322,Seafood,Other
kNwadCO8DEJLo07Dpd3W0w,Endive Publik House,4.5,33.7949724757,-84.3999884629,American (New),Midtown
X3000d7puZtEjrzyu51BRA,The Coffee Beanery featuring Puple Leaf Cafe,2.5,33.6408586,-84.4436401,Other,Other
5veVycFeIgzpH8bXkIPisw,Krystal,2.5,33.785905,-84.407856,Burgers,Home Park
uahH6Ak5HDEhyiSkxb_jNA,The Coffee Bean & Tea Leaf,2.5,33.639644,-84.439235,Other,Other
gFD9Cpxo1h7konV43ualdA,Art Of Food,5.0,33.9365240615,-84.3942260742,Other,Other
4Yg7NsAJpEzIrSWUfhW-ug,Eat Clean Bro,5.0,33.8859157,-84.2650369,Other,Other
d0rSZOX-W2PQ-dt0oEWIqg,Filo's Greek Grill,4.0,33.8715886355,-84.380059652,Greek,Buckhead
fCV6FUE7kBETTY2IYdIUJw,The Beehive,4.5,33.7585763178,-84.3478223826,Other,Edgewood
_EDPYQJ4-KKivHOdF3XHhA,Gu's Dumplings,3.5,33.7567055925,-84.3641988024,Chinese,Inman Park
xpEOTyu5WdAZ9ezIXJbybA,Subway,1.5,33.7509983,-84.3228764,Sandwiches,Kirkwood
HlrF4xCFyZk2lI_QaoW3Vg,Taboo 2 Bistro & Bar,2.5,33.9207484,-84.3783786,Seafood,Other
vQvQ1o1uK05TLxIRK-01qQ,Del Frisco's Grille,3.5,33.8489524,-84.3664042,American (New),Buckhead
0VKsCfkacfw10NfwQmp2rw,Eleven,3.0,33.7833663,-84.3831882,American (New),Midtown Atlanta
xD9DDGCQWJnEoGIH3Vdzrg,Food Therapy,3.0,33.837501,-84.3102792,Mediterranean,Sagamore Hills
CrIw89HdgBVo1ZfHxWcQAA,Atomic Ice Cream Sandwich,4.0,33.755711,-84.3883717,Other,Hotel District
FboGZXojey3KhAa6hebVUw,City Cafe Diner,2.5,33.7817705,-84.404607,American (Traditional),Home Park
Or5vdm-okztVKK8-3Wm1FQ,Barcelona Inman Park,4.0,33.762945,-84.359655,Spanish,Inman Park
B8U2Wv2kv1E4PxqdibVS9Q,City Garden,2.0,33.6580395,-84.4070483,Chinese,Other
6nJ3AGXIpJFcm0V9_peLfw,Bankhead Fish & Soul,3.5,33.7729827,-84.4416779,Seafood,Grove Park
Pl2c7HLD9UgFL2zHP0cZVQ,Tabla,4.0,33.7844012883,-84.3851486872,Indian,Midtown Atlanta
ZorYncxAhsAB5arury33jg,China Breeze,3.5,33.7573154005,-84.3949866172,Chinese,Centennial Park District
I2YWAVgoFvbdwIzgy6ZEbg,Roots Juices,4.5,33.8460604851,-84.3655210902,Other,Buckhead
ZhWbjahEQxSZwsnaGCjgVA,Rite Aid,3.0,33.920047,-84.35194,Other,Perimeter Center
8k53N-zNw4RrSlVXm02ZMg,Bangkok Thai Restaurant,4.0,33.7955704,-84.3705218,Thai,Piedmont Heights
zARyfr-X5NfwLfwuCa9Whw,White Oak Kitchen & Cocktails,3.5,33.7619166493,-84.387859248,Southern,Peachtree Center
hyzD2DK9JEhSnH-vGOAjuQ,Santorini,4.0,33.8807146582,-84.380381452,Mediterranean,Other
SrchpPsgjAJfhNNCimJaRQ,Subway,3.0,33.8050358704,-84.3671225,Fast Food,Morningside-Lenox Park
R8NLOwO3He14LAHu3awjNA,Walmart Supercenter,2.5,33.728328,-84.507541,Other,Other
NEH9IVvl1e1vcSU0sK9YQg,NaanStop,4.0,33.7559185,-84.3894733,Vegetarian,Fairlie-Poplar
4TLhdilhtBkmKKJdK47XxQ,Dressed,3.0,33.8443908,-84.3703641,American (New),Buckhead
qXo9FcZkjZiFRnaP8sRh4g,Manny's Grant Park,4.0,33.7455587633,-84.368317,Burgers,Grant Park
kcUhY2KkGqSRjVjZGgEQog,Junior's Grill,4.0,33.7715232,-84.395682,Diners,Georgia Tech
5EvndIGAaWOWaat1ruIUZA,Sam Adams Brewhouse,2.5,33.64074,-84.427699,American (Traditional),Other
nqE4q518LqVgjxnj3HnZng,Maki Fresh,3.5,33.819413817,-84.3864497282,Japanese,Buckhead
2JNJrt5ZE-rSNFR8bTgFvQ,Azio Downtown,3.0,33.7598751,-84.3863643,Italian,Peachtree Center
VCqw-ZIvEEJ9WnEiQ0Iv8g,Green Market,4.0,33.7838926,-84.3786001,Other,Midtown Atlanta
zmvl4ImhwOLfWdumpsymNA,The Pickle,4.0,33.7450523,-84.3759765,Food Stands,Grant Park
FMvUqJCzYartxPXRGUJwuA,Just Jerk Cafe,3.0,33.7226855,-84.4634433,Caribbean,Cascade Road
KHXgd-Z8pgtTL4FEe1hG0g,Sweet Pockets Cupcakes,3.0,33.862244,-84.470385,Other,Other
UsFib6Kil4Ok4IudnBTruQ,Sojourner's Cafe North,2.5,33.64,-84.440003,American (Traditional),Other
xSSIJxYT7O6a7WW8jslIfg,Savi Provisions: Roswell Road,4.0,33.8616694,-84.38131,Other,East Chastain Park
2GWpiXnnEkVUu2GhB55AxA,Rose and Crown Tavern,4.0,33.9047978,-84.4616073,American (Traditional),Cumberland
fvMVWQgNQUkano_ikxtE3w,Arden's Garden,4.0,33.8574073,-84.3813961,Other,Buckhead
ybXQIGonCQ1QkJ-vPGWm6w,Victory Sandwich Bar,4.0,33.7620059,-84.358601,Sandwiches,Inman Park
Pu8jtyOLmtg89HAOxSF7rw,The Mercury,3.5,33.7730394959,-84.3657819042,American (Traditional),Old Fourth Ward
gEtCP_o9ULFhZxwCs_d-bA,J. Christopher's,3.5,33.8611069,-84.3299711,American (Traditional),Brookhaven Village
s7x0bsgAf8EMxtnZHQMxaw,No Mas! Hacienda,4.5,33.749852,-84.40093,Breakfast & Brunch,Downtown Atlanta
gknFTvvw1Pv6j4aC_OuNyA,KFC,2.0,33.6125441757,-84.472529,Chicken Wings,Other
cZ8p_myiAYsAbJqbKB0faA,Storico Fresco Alimentari e Ristorante,4.0,33.840019207,-84.3764044786,Italian,Buckhead
OtcPeGsv_ECD78hA7cTJGA,Bee Glad Lounge,5.0,33.7323901157,-84.4020212442,Breakfast & Brunch,Pittsburgh
U9hqpv1fIooVKMJBVuoA3g,Ziba's Bistro,4.0,33.73911549,-84.3680047989,Cafes,Grant Park
8ZO7i1rJAsp19D-DXOvPAg,Hebrew Bakes,4.5,33.7384972,-84.4166511,Vegan,West End
cWcbP91Bjp0FmB-Rv-k_oA,Le Giverny,3.0,33.8008997,-84.3259193,French,Other
a1rExsMsqQ-4QSljPuO8kA,Capital City Wine & Spirits,4.0,33.8091507194,-84.4137552773,Other,Buckhead
aIbfhl3HV5jN-5DuSLOOLQ,Stats,3.5,33.7616943,-84.3965409,American (New),Centennial Park District
7Ehq__4NuZk_TnDxNyn9XQ,Occasional Occasions by Carlton Catering,5.0,33.754487,-84.389663,Other,Fairlie-Poplar
ONlCcdUWXZ1NkVPDpyEO6w,Delia's Chicken Sausage Stand,4.0,33.7408019,-84.3496227,American (Traditional),North Ormewood Park
sT58ahGPlViv4N50cPTutQ,China Feng,3.0,33.8369157982,-84.3361180245,Chinese,Other
ND25X2nY6N7RC871kvwyig,Jalisco Mexican Restaurant,3.5,33.818856989,-84.3873850172,Mexican,Buckhead
mQdmfIcPOI6QJJaBrSmBUg,Establishment,3.5,33.8406224,-84.376149,American (New),Buckhead
LMJBhM_HGfFGJVwry3eC1g,Antica Posta Ristorante Toscano,3.5,33.838411646,-84.3708859001,Italian,Buckhead
EF4mIc4pnERhvRTYhD7LEA,Peach Vitamins,5.0,33.8203357,-84.3730147,Other,Buckhead
vSjacb9oQMUvUS_TeAYz6A,Fooda,3.0,33.8848866,-84.4625182,Food Stands,Cumberland
TRAcklO5_GTXr2VkaQRjgw,Dantanna's,3.5,33.8474414592,-84.3650990123,Steakhouses,Buckhead
rsajF8cRLqBilW3r1TeyhQ,Piola,3.5,33.7839973,-84.3835877,Pizza,Midtown Atlanta
0Z-aZVthr02C_BaE9rx9vQ,Olde Towne Tavern & Grille,2.0,33.8372922,-84.3756628,American (New),Buckhead
D52C4le6YjWeE8rvGu7hGQ,Amura,3.5,33.844820359,-84.3714348184,Sushi Bars,Buckhead
trfQCzNmAgfQLSFUb_6vbA,Buttermilk Kitchen,4.5,33.8698513,-84.380612,American (New),Buckhead
zfrDCAmPYJACLOvQ3YqaDA,FOX Sports Grill,2.5,33.7934144112,-84.3955993652,American (Traditional),Atlantic Station
rVA8f8JfiI8bfpZCfyMNFg,SOHO Restaurant,4.0,33.8657920898,-84.4667702595,Seafood,Other
lTStKukmoyhFbZls3kdkyg,Caribou Coffee & Einstein Bros Bagels,2.5,33.7861109,-84.3874703,Other,Midtown Atlanta
EpXfcgQFDG2exapy0zTMKw,The Battery Atlanta,4.0,33.888132,-84.470631,Other,Cumberland
r7JOeuv_9wlaqkrHEDQddw,Another Broken Egg Cafe,3.5,33.9332779739,-84.3362850682,American (Traditional),Perimeter Center
FI8HidX9_TOaVzvo-50QlA,The Cup,2.5,33.8700818,-84.3371577,Cafes,Other
49uwwvS9bmeQD9U22j2pnw,Wendy's,2.0,33.723817,-84.5077786,Burgers,Other
L-N2DXeYfCmhaMb6TdAWNA,Harmony Vegetarian Restaurant,4.0,33.884632,-84.287716,Vegetarian,Other
DRanw5xYOPNW2NTpUn7rFw,Starbucks,3.5,33.805883,-84.393519,Other,Buckhead
y_OKiP2QRmgHwfkijJuOTg,Mojito Restaurant & Lounge,2.5,33.781429,-84.3829675,Latin American,Midtown Atlanta
n6LP_ufzwRRUE7O648JBRQ,Go Hyang House,4.0,33.8981489,-84.2792769,Korean,Other
Sxktm_1yG1bKhefIXE6cBA,Brklyn Kitchen & Lounge,3.5,33.7639333,-84.3880911,American (Traditional),Hotel District
Ofh5ckEEh1DDC9NuwnhySQ,Skinny's Restaurant,4.5,33.6591753,-84.4187027,Korean,Other
57SVS9_v5KMZgBk1gJxGbQ,Luna Nueva,2.0,33.7648697,-84.3498958,Mexican,Inman Park
cVJzi2aOvOJC8YwukP7WgQ,Brio Tuscan Grille,3.5,33.835855,-84.3826719,Italian,Buckhead
96gSiv2ZT4-NVa4Z6d4c3A,Varuni-Napoli,4.0,33.7965075,-84.3687998,Italian,Morningside-Lenox Park
LUSIYfqtYI84qBXBLlOitg,Kelz Crabhouse,4.5,33.7546303431,-84.4169571529,Seafood,Atlanta University Center
LsMc9YSQxoqVTHNyVCRxBQ,Sweet Auburn Bistro,3.5,33.7553187,-84.3805925,Southern,Hotel District
sTBf7mVGBL33J958Pr3hNg,Publix,3.0,33.8622969,-84.2879917,Other,Other
2Tn6H40DE9fqPiHIcoTOKQ,Buenos Dias Cafe,4.5,33.753858,-84.3886564,Mexican,Five Points
o5FxtoMbMulCdvxR2KaXyQ,The Fresh Market,3.5,33.8121883131,-84.3913881423,Other,Buckhead
1rZqC7jaw7s7X1z9q7Zz3w,Old Hickory House,3.0,33.9481462,-84.3362445,American (Traditional),Dunwoody Village
-AIX1rem_OF-9Et3p_K9Gg,Tomo Japanese Restaurant,4.0,33.854739,-84.358271,Sushi Bars,Buckhead
W7Wj5Ju3D6NbwryrsmJykw,Brack's Kitchen,4.5,33.8599118,-84.3818438,Salad,East Chastain Park
o5VbSIVutdRlkMYuI9yQag,Kelz Kitchen - Atlanta,3.0,33.750189,-84.395204,Soul Food,South Downtown
MlR_1Cz_KOvhMN-FP2CXjg,Pop The Cork Wine Tours,5.0,33.7971137,-84.3804888,Other,Ansley Park
WdWUzB_yKwYjEUj-RVUgFg,Rite Aid,3.0,33.810204,-84.413983,Other,Buckhead
RFCibpN2u5pt4eev7gBQXA,Little Bear,4.5,33.736829,-84.3855695,American (New),Summerhill
MMXFXxGQK1qKINUbV4dT-g,Smoothie King,2.0,33.782223,-84.40777,Other,Home Park
cN6XNFGbaD3QEg5NJwT1OA,Starbucks,3.0,33.846167,-84.373083,Other,Buckhead
-JBj2GFcKDHc4Koe-hxY4g,Cheesecaked,3.5,33.8308494,-84.3631592,Other,Buckhead
922BQOaJHnHLlE_Q6AxRTg,The Getaway Cafe,4.5,33.928505,-84.2619135,Southern,Gwinnett Village
